,rh_SFG_R_6_1_thickness,rh_SFG_R_6_2_thickness,rh_SFG_R_6_3_thickness,rh_SFG_R_6_4_thickness,rh_SFG_R_6_5_thickness,rh_SFG_R_6_6_thickness,rh_MFG_R_7_1_thickness,rh_MFG_R_7_2_thickness,rh_MFG_R_7_3_thickness,rh_MFG_R_7_4_thickness,rh_MFG_R_7_5_thickness,rh_MFG_R_7_6_thickness,rh_MFG_R_7_7_thickness,rh_IFG_R_6_1_thickness,rh_IFG_R_6_2_thickness,rh_IFG_R_6_3_thickness,rh_IFG_R_6_4_thickness,rh_IFG_R_6_5_thickness,rh_IFG_R_6_6_thickness,rh_OrG_R_6_1_thickness,rh_OrG_R_6_2_thickness,rh_OrG_R_6_3_thickness,rh_OrG_R_6_4_thickness,rh_OrG_R_6_5_thickness,rh_OrG_R_6_6_thickness,rh_PrG_R_6_1_thickness,rh_PrG_R_6_2_thickness,rh_PrG_R_6_3_thickness,rh_PrG_R_6_4_thickness,rh_PrG_R_6_5_thickness,rh_PrG_R_6_6_thickness,rh_PCL_R_2_1_thickness,rh_PCL_R_2_2_thickness,rh_STG_R_6_1_thickness,rh_STG_R_6_2_thickness,rh_STG_R_6_3_thickness,rh_STG_R_6_4_thickness,rh_STG_R_6_5_thickness,rh_STG_R_6_6_thickness,rh_MTG_R_4_1_thickness,rh_MTG_R_4_2_thickness,rh_MTG_R_4_3_thickness,rh_MTG_R_4_4_thickness,rh_ITG_R_5_1_thickness,rh_ITG_R_5_2_thickness,rh_ITG_R_5_3_thickness,rh_ITG_R_5_4_thickness,rh_ITG_R_5_5_thickness,rh_FuG_R_3_1_thickness,rh_FuG_R_3_2_thickness,rh_FuG_R_3_3_thickness,rh_PhG_R_6_1_thickness,rh_PhG_R_6_2_thickness,rh_PhG_R_6_3_thickness,rh_PhG_R_6_4_thickness,rh_PhG_R_6_5_thickness,rh_PhG_R_6_6_thickness,rh_pSTS_R_2_1_thickness,rh_pSTS_R_2_2_thickness,rh_SPL_R_4_1_thickness,rh_SPL_R_4_2_thickness,rh_SPL_R_4_3_thickness,rh_SPL_R_4_4_thickness,rh_IPL_R_6_1_thickness,rh_IPL_R_6_2_thickness,rh_IPL_R_6_3_thickness,rh_IPL_R_6_4_thickness,rh_IPL_R_6_5_thickness,rh_IPL_R_6_6_thickness,rh_PCun_R_4_1_thickness,rh_PCun_R_4_2_thickness,rh_PCun_R_4_3_thickness,rh_PCun_R_4_4_thickness,rh_PoG_R_4_1_thickness,rh_PoG_R_4_2_thickness,rh_PoG_R_4_3_thickness,rh_PoG_R_4_4_thickness,rh_INS_R_6_1_thickness,rh_INS_R_6_2_thickness,rh_INS_R_6_3_thickness,rh_CG_R_5_1_thickness,rh_CG_R_5_2_thickness,rh_CG_R_5_3_thickness,rh_CG_R_5_4_thickness,rh_CG_R_5_5_thickness,rh_MVOcC_R_5_1_thickness,rh_MVOcC_R_5_2_thickness,rh_MVOcC_R_5_3_thickness,rh_MVOcC_R_5_4_thickness,rh_MVOcC_R_5_5_thickness,rh_LOcC_R_4_1_thickness,rh_LOcC_R_4_2_thickness,rh_LOcC_R_4_3_thickness,rh_LOcC_R_4_4_thickness,rh_MeanThickness_thickness
rh_OrG_R_6_6_thickness,0.8515501358852127,0.51982649673757,0.4274286442603913,0.9364290565269068,0.6467987046276005,0.01510072362965996,0.04875743107278826,0.36612742308680957,0.0015238085480235048,0.003926803448674919,0.663386768055417,0.5352730105008672,0.01074773684285296,0.24024044166485986,0.12171743830858447,0.8705875821658658,0.011674449678253249,0.3198598156091682,0.913658456976987,0.5497711870663148,0.33939449962835283,0.9680001608669169,0.00022068870294304408,0.6968593569184334,1.0,0.0001989858000935011,0.7138683061307289,0.5286216816429125,1.252834108660282e-05,0.948404987180437,0.6383207935593607,0.4057770280900209,0.9391108308885222,0.4741823364981257,0.00016311442145906135,0.9400279392487284,0.7006018951650694,0.9918154273790021,0.9945497317377545,0.9972992277780868,0.11599076887005366,0.9918154273790021,0.6634605711176459,0.9436198326730301,0.31663844257853263,0.10779650469055149,0.9832560689658392,0.9459639651530108,0.6351770850496491,0.6228782144269331,0.9600915310995662,0.407459270011718,0.9967128877538804,0.4160641496460894,0.329675623633678,0.41422095554055727,0.3884441383134654,0.050018030362634566,0.3304542990708677,0.9331080822201994,0.3005925628807495,0.9261141841111169,0.990532719877756,0.9842635209024131,0.4428152501892927,0.35721715092365225,0.9409298049676377,0.6484836910082131,0.3700186364802422,0.5950949051304415,0.3981594650553457,0.41346620609521373,0.918748554251112,0.02926480182818072,0.043686444797277874,0.00011890943602561058,0.3509389820699955,0.2179531647705507,0.8439561093173078,0.9199141603046666,0.9114432817847662,0.9711557113061953,0.3194905852998229,0.4108337477847821,0.9423741259171452,0.9003523546717341,0.9109903786012902,0.9124822841647401,0.5910073769140342,0.866881366369959,0.859017494352328,0.7947155273251696,0.779623392300629,0.7875918322356543,0.40038328533778295
rh_PrG_R_6_1_thickness,0.0005871718220010269,0.008079917612913434,0.014284685060494278,0.00042041770512629527,0.0044274279499176205,0.3943967297117186,0.2245992352806921,0.019515292289256168,0.774218892247084,0.631618715276772,0.003637689554475988,0.007427424512695128,0.4550484500003704,0.03866968656495616,0.09121378147316782,0.0008512999521822965,0.4401990060251679,0.02400927751693497,2.4369989184193917e-05,0.0019492260336284731,0.11789993646219266,5.234038519328234e-05,0.9272277438287417,2.127262790635539e-06,0.0001989858000935011,1.0,0.0037161105073035324,0.045076682990741725,0.7600723077605068,3.7253005236457295e-05,0.004760126563418613,0.014730558408776153,0.00045957273311268584,3.381075219674807e-07,0.9292033458189988,3.5608169785518546e-05,0.002717039781969425,0.00010121864991129007,0.00011503878043686496,0.00013657984248384276,0.11052429529386026,0.00010121864991129007,0.003838135216476939,0.000376844809522397,0.02726156208813803,0.12488964692297636,7.539375865505497e-05,0.00029864161567999244,0.005374685871080685,0.00543042928917522,4.743693232568938e-05,0.014564050655198037,0.0001300327336296523,1.3056201932211222e-07,0.024528988593987264,0.01392080110049458,8.967675356064978e-08,0.19786261238451902,0.12256239350186741,0.000404662163657918,0.03384253580740443,0.00018686334987178644,9.758106600600799e-05,7.958359789957286e-05,1.7545677514440997e-07,0.019902642323695093,3.3303705848922e-05,0.004364061190230396,0.018167103281746023,0.006882066335388809,0.01504416065302686,0.013665798255226406,9.325272675884685e-05,0.3022505143205275,0.21859458734505327,0.995246983726872,0.020840953949784812,1.0805924261264867e-08,1.2258999089303681e-05,0.0007515099756459164,0.000746583772038461,5.8148706880591374e-05,0.026628247392817297,0.01423792100641498,0.0004021833307569319,3.668246344222563e-05,0.0008854895634190245,2.6683243274117724e-05,0.016704867673117015,0.0031257678801859755,1.2752994631881767e-05,0.00018611102154407664,5.6271002165648005e-06,1.0404735987848429e-05,0.06884181264964606
rh_PrG_R_6_2_thickness,0.8501212335175089,0.9403458452130723,0.8877338346366643,0.8702724966306531,0.9899184668076435,0.11504272134252355,0.24134098484206667,0.8342404656748306,0.020897046576546653,0.04294685606999438,0.9854197349879998,0.9477093516608609,0.09039798247255965,0.6802737998889048,0.46424617562414,0.9371531584372688,0.09598366107094117,0.7819009828337591,0.5241579765541655,0.5203660287184317,0.2611696070005992,0.5947054421190707,0.004601972290593491,0.2618602194807489,0.7138683061307289,0.0037161105073035324,1.0,0.4971981096939536,0.00043481807336268437,0.5647367948212206,0.9893829759121193,0.8632171989455035,0.8767186634532994,0.1269745600401055,0.003614704259412957,0.5674556421695477,0.9794719609932432,0.6499959331831102,0.6604312980134717,0.6742802939119794,0.4543555072601005,0.6499959331831102,0.9897536392422379,0.8582544343095817,0.784756051848343,0.43285034184490395,0.6256384549032895,0.8338971266489128,0.9911209297265373,0.9873861398269685,0.5949389639587298,0.8642496959516652,0.6797752546251845,0.10769247678411217,0.7983728333671912,0.8682482685781717,0.10016456748034006,0.26247122607510753,0.2516493472354704,0.867190554393394,0.7651721914002882,0.5486533441879403,0.6584748934328355,0.641077130862036,0.11895385151060833,0.8235124028570695,0.5538209676648687,0.9899761692991801,0.8336402069411285,0.9806095170597446,0.8526767290415329,0.8612492453338223,0.49719810969395406,0.1846581844347034,0.24173925111457328,0.0025161159033243547,0.818193846523779,0.039088792668129015,0.3758021304088,0.9149575599769086,0.9198505202116856,0.6135116658155757,0.7878349325568997,0.8662754556181285,0.8645232676556361,0.4437508970580271,0.9257555926819249,0.536630854166964,0.9229886672998471,0.8549065963450789,0.3958009488138169,0.44955883870592045,0.3177422553516261,0.31904106485847844,0.6072986588946468
rh_PrG_R_6_3_thickness,0.28208975232881955,0.45455230154100223,0.5023130177891408,0.40961561940953434,0.4555488762103519,0.2904964701220598,0.45127156072565106,0.5104858005973223,0.09845214736567504,0.15865467947811385,0.4206083870479702,0.45019827049971195,0.2490366918868852,0.518416032017138,0.5044696885612132,0.39700302437325957,0.2575801341762594,0.5051264980346178,0.46298116995212796,0.5604021770482264,0.8965499510281383,0.4850137444180426,0.030444928416416335,0.508089267143155,0.5286216816429125,0.045076682990741725,0.4971981096939536,1.0,0.0019129789576797559,0.4747837352599102,0.4642231034206314,0.4796371710576446,0.42603073641873834,0.44482744294487614,0.024050469854702824,0.46006218492409634,0.3879447415825331,0.5080837740106026,0.5131671114869968,0.5203375038378331,0.48694674316769604,0.5080837740106026,0.4381435166182991,0.4114300204689179,0.5312569865642357,0.4722315825785966,0.497175388764811,0.3946624961617808,0.4919213090743657,0.4797279381393662,0.4692678868677986,0.47821582953556063,0.5091163071376494,0.4430265276966757,0.5233044447707047,0.4724417165045327,0.4424601770234538,0.43031090081214307,0.8867285861478016,0.3986382522045969,0.5500904566846008,0.6025074975317954,0.49466309166621364,0.48693928150550253,0.45316804502774344,0.5041642347520009,0.47271318547251706,0.45381068397470103,0.49439314384271765,0.5066957083378163,0.4713846245137068,0.45812730343321373,0.5743203170463497,0.31574264739204233,0.40709560466120853,0.03300024257192572,0.5087697667088644,0.31376644305539064,0.5248432089726229,0.464053989759618,0.44719458835503484,0.47592940107312665,0.5295882088946071,0.47534627204161184,0.4161804091947707,0.5461448369555695,0.47687602535857443,0.45140497675464714,0.6841293857728873,0.7288569685340072,0.5213538304808887,0.5517519154815552,0.5164578428924831,0.5195904989636445,0.29189824974085954
rh_PrG_R_6_4_thickness,0.00038995802247485665,0.002114998694765862,0.002936378739650903,0.0001058765748261399,0.0008648258332264563,0.1665131895093697,0.11649259555920767,0.00431558792771955,0.4574579965180028,0.32217224589063587,0.0009484873342868062,0.0019487766370496666,0.19819964999398526,0.010838648688960494,0.02814791631464792,0.000224735295075571,0.1892260432351699,0.006530520344537414,9.772382355326188e-06,2.255054954944913e-05,0.00879511430312797,9.880350973259675e-06,0.7407758583183963,5.818161556115073e-07,1.252834108660282e-05,0.7600723077605068,0.00043481807336268437,0.0019129789576797559,1.0,9.81426106713829e-06,0.0008714150530137469,0.004130618681804389,9.583968130971757e-05,4.803006752663199e-08,0.7831355231865043,1.2181015850962664e-05,0.0008835357859274377,1.0137021234122887e-05,1.021848111349975e-05,1.0351756151792559e-05,0.02285210951041929,1.0137021234122887e-05,0.0008537457151638385,9.5145949259209e-05,0.005177978736585376,0.024422274949484287,9.994553391748573e-06,9.454778419201787e-05,0.0007619488741896013,0.0008853719992663839,1.217319583080248e-05,0.004125533154639257,1.2065999452716247e-05,4.7774327919501734e-08,0.005061569483889758,0.0041062323808147595,4.7734840643291975e-08,0.07296383328252164,0.00938610963050913,0.00011482421516984702,0.004920870535623471,1.7497393107091174e-06,1.242809978849641e-05,1.232963259874792e-05,6.209589410060279e-08,0.004882441574902738,9.614553822828592e-06,0.0008635974407475433,0.0048214226502308055,0.0009184568378020741,0.004720829987559653,0.0046804669797709765,1.138895255950087e-06,0.09272484004052015,0.07600407176983141,0.8016930578411758,0.004916873710189798,2.99505379655298e-09,1.015909267045825e-06,9.867489778224637e-05,0.00011802390030260404,1.2222095717121758e-05,0.0051503235848519725,0.00411567853751919,9.535227764951172e-05,1.061582207224417e-06,0.00010077164760091593,1.2148233145237731e-05,0.0006557979039209527,5.447591476302855e-05,1.4516933768792453e-06,1.0904076484432487e-06,7.281311124422617e-07,3.7163681401319724e-07,0.06291452687441823
rh_PrG_R_6_5_thickness,0.7981069661068196,0.37720627054661715,0.3016045520444917,0.851964252705723,0.4977036324268481,0.007492062614531577,0.020141362024253862,0.251124536735457,0.0007608158065548929,0.001965387269224869,0.5142378993235762,0.3911260942428891,0.005474001303495757,0.15173919095662347,0.0707019481835213,0.7543604759696261,0.0059617965474616005,0.21097843287619128,0.9944573827705274,0.42201607660070406,0.32437616057907137,0.9973357718225282,0.00012277987045792367,0.8403074730106395,0.948404987180437,3.7253005236457295e-05,0.5647367948212206,0.4747837352599102,9.81426106713829e-06,1.0,0.4897145136354415,0.2783464804947389,0.8476641500160547,0.6208061582759595,9.530676172995846e-05,0.9990372189400722,0.5549284292014074,0.9798068065915688,0.9748011135762301,0.9673440809229654,0.07731157891953716,0.9798068065915688,0.5140319428979743,0.8648727418251102,0.21673255019118554,0.07406664179839165,0.9894279624587272,0.8844132265538474,0.4881220278726148,0.4756626259304475,0.9986412695278597,0.2795523462160872,0.9699192815711686,0.5481433125190505,0.22457754601095253,0.28444857879437274,0.5084862219904226,0.025989534209517752,0.3166445668333782,0.8527327651051009,0.2119134283669149,0.8833220220493034,0.9815797924709142,0.9883042458304083,0.5792732747569895,0.24200156988006477,0.9996990424755081,0.4993161083022135,0.25050313359831533,0.4518410927197978,0.2701305383622926,0.2813748155184929,0.9136017404103219,0.019134019939013414,0.023753194231990443,2.4575941887021103e-05,0.23792665299980026,0.3095911488510322,0.9392725798749251,0.8033527932258515,0.7959124110795424,0.995842263554024,0.21842693882617537,0.28198593173889774,0.8592798536615467,0.9448110848235529,0.7878553161843034,0.993466497639838,0.47739854959648476,0.7278301823309301,0.9534023484020027,0.7543554855539898,0.9019374546117118,0.8887636110098411,0.2605283633266446
rh_PrG_R_6_6_thickness,0.8247761796409642,0.9783793903508934,0.9377058993304257,0.8166393845898252,0.9997939196717389,0.1475229054306335,0.2846721244181338,0.8940474295129032,0.029908645071221075,0.05887021277624925,0.9961124982692828,0.9830489626133196,0.11830500339033587,0.7545621360549881,0.5373595203769348,0.9014177777216776,0.12513860562209256,0.849370820893721,0.45045177389008606,0.5050032573909873,0.24479904543173103,0.5190126682135147,0.007330924236246919,0.2069138985887536,0.6383207935593607,0.004760126563418613,0.9893829759121193,0.4642231034206314,0.0008714150530137469,0.4897145136354415,1.0,0.9202787964491552,0.8216659654660765,0.09500734423871507,0.005901260836163491,0.493051681816143,0.9855978112072452,0.573770829027785,0.5842165290768371,0.5981388344348519,0.5289553336761759,0.573770829027785,0.9981483318821021,0.8024854624013955,0.8491458529799095,0.5067690337166315,0.5495303460310258,0.777470408729076,0.9986412695278597,0.999332607907679,0.5198055857607621,0.9211905174210877,0.6038002467962571,0.07753020759932017,0.8620950403625319,0.9246978594868032,0.07078718600926653,0.31762483878638925,0.2360138016165511,0.8148717684581352,0.8281824283245665,0.4848524592812568,0.5825485006827337,0.5652443422584343,0.08651001001260605,0.8856292047323238,0.4790574130860036,0.9997032712377975,0.8949343575383273,0.9948733929178748,0.9120222649465408,0.9194651019554714,0.43292081753512096,0.23521250793426984,0.2958870083527245,0.003353112869883033,0.8806974919799813,0.026082964059093647,0.31202642625055,0.862215298849256,0.8703117747800759,0.5380205916462888,0.8520843991084343,0.9229722661878423,0.8089743122560903,0.37817286360702,0.8740509183569252,0.46328059019199663,0.9112616190512521,0.7935296684338993,0.32943047817421334,0.4058075964633757,0.25834889129750865,0.26382670778233996,0.6472696823950441
rh_PCL_R_2_1_thickness,0.633233958734768,0.979540341425947,0.9963107576204109,0.5851351800691473,0.9155152335345778,0.30059858504481546,0.48585643817305735,0.995272355710495,0.08222546765329988,0.1438818500160468,0.9047271505591262,0.973968358274881,0.25284055901910096,0.9411900609626318,0.776103349238315,0.6965072307899829,0.2643774766135709,0.9859027741408141,0.2496055996348761,0.43376029584883535,0.3005128347215052,0.30115564863982563,0.02527521258760208,0.09180156542643927,0.4057770280900209,0.014730558408776153,0.8632171989455035,0.4796371710576446,0.004130618681804389,0.2783464804947389,0.9202787964491552,1.0,0.5895038723904487,0.036105687269673545,0.021078421772295727,0.28144542186882077,0.8741596670278746,0.34715058014384403,0.35647004009523564,0.36919158664024454,0.7589948517800841,0.34715058014384403,0.9050004617932421,0.5686921551135531,0.9792718879432708,0.7346338913419398,0.3262200610595863,0.5430672297527234,0.9186957757306369,0.9279779592031812,0.30181551060941514,0.9999917551556168,0.37296597311048785,0.027607976272040227,0.985795712239554,0.9997939196717389,0.024570015534751462,0.5392533014595775,0.2923922106693597,0.584447797991159,0.9611890092208428,0.3034462234961403,0.35365065399387996,0.33875904101056276,0.03151527453624771,0.9951224907128349,0.2703011329368652,0.914522161698606,0.9976134132338039,0.9387303016669166,0.9994321027898896,0.9984684415687397,0.2549419377926198,0.42966769442642894,0.5123796639139594,0.011187555867064767,0.993490522518377,0.007683218094612056,0.15676420629600535,0.6380220172850712,0.6486262195057761,0.316264442102378,0.980825134950476,0.9999258012947396,0.5756089778186388,0.2060318560525054,0.6537781029307911,0.25989679242557606,0.8526125239892057,0.6234122335323228,0.16687252309513065,0.26512431565462125,0.12252283886005891,0.1301030772174116,0.7284508950445241
rh_PCL_R_2_2_thickness,0.9580773442384862,0.7116877181025633,0.6165932441195765,0.999431003025095,0.8293805637299339,0.03634858858456926,0.08665995496876068,0.5475202054233967,0.005035354432134634,0.011492933507522323,0.8447881913700026,0.727078338650673,0.027590770760986975,0.38876922896403704,0.22082055517484178,0.9837664922387093,0.02965078307170202,0.48965405460569755,0.8067030175772741,0.5062797163075751,0.220701069159836,0.8729711719943869,0.000981347547952222,0.5092807229041588,0.9391108308885222,0.00045957273311268584,0.8767186634532994,0.42603073641873834,9.583968130971757e-05,0.8476641500160547,0.8216659654660765,0.5895038723904487,1.0,0.3011556486398258,0.000774334624363038,0.8473536206679453,0.8756424694439584,0.9092871888404412,0.9146317552318888,0.9209596754800506,0.2240615414920307,0.9092871888404412,0.8442330815003831,0.9988141411087299,0.4913023405033481,0.21333999876770257,0.8949343575383278,0.9940254411666751,0.8164968081916046,0.8073604509245214,0.8721611446174471,0.5912443703104109,0.9265876710887626,0.2516068410115711,0.5058124891299333,0.598209625707665,0.22906190074949312,0.10162213013075959,0.21246600149812245,0.9984684415687397,0.4745833883310554,0.7831582007814685,0.9164949746586496,0.9061091611761585,0.2733177513717339,0.5358483668263412,0.8376789083570193,0.8309015725290447,0.549530346031025,0.7808583834010793,0.5789922109029801,0.5946616146388359,0.7621519574453124,0.07254982806363296,0.09297680520325732,0.0003080544201049886,0.5290741331218944,0.11081779433120242,0.665627344083993,0.9935775926719692,0.9939224700689514,0.8869485411243307,0.4944931253595936,0.594726571473627,0.9994726039512067,0.7323945306618456,0.9888384878743366,0.8152943439671643,0.7334630853291731,0.8606854159036943,0.6873488703949739,0.6539070575203757,0.5935384119902656,0.598644849774155,0.4805976783282616
rh_STG_R_6_1_thickness,0.2830299164467446,0.05973232123003256,0.04118312931517033,0.3046789940564901,0.09766631973907305,0.00020870785798535044,0.0009039992993303645,0.03057767520986309,1.0674395228704888e-05,3.607255085017512e-05,0.10347251343364641,0.06356216916592748,0.00013730775273212173,0.013984095448122404,0.00454638565279066,0.22522772294583226,0.00015367346251082703,0.023211136356755313,0.6648827273498362,0.5007267473339242,0.4997349887762355,0.589503872390449,1.0716425033521272e-06,0.9259793231438482,0.4741823364981257,3.381075219674807e-07,0.1269745600401055,0.44482744294487614,4.803006752663199e-08,0.6208061582759595,0.09500734423871507,0.036105687269673545,0.3011556486398258,1.0,7.819688438259567e-07,0.6185778185307358,0.12004247926065795,0.5346736962335596,0.5247245971225347,0.5116967290576763,0.005292062379834295,0.5346736962335596,0.10340333320897352,0.3176248387863895,0.024397501838218857,0.005043276017111641,0.5583739707925917,0.33954003389826215,0.09562326934306525,0.0905557544132494,0.5894407069522614,0.036370523381218864,0.5056586740859116,0.9856654671122609,0.025681220994804573,0.037463718505364986,0.9653447002975539,0.0011228834723320002,0.5002351721437645,0.3055802642263952,0.024160683774162164,0.6318964382556503,0.5257062884376854,0.5426691207498492,0.9910931722835068,0.028790513969739584,0.6324087572769359,0.09821456916385561,0.030436415477385508,0.0836333919368665,0.03456104034457215,0.037130968346545515,0.6798302950361524,0.0007462808754368439,0.0009846423515195307,1.8587677034804838e-07,0.028031565709757664,0.8547426248911434,0.8089743122560906,0.2666905157727975,0.25832802103871866,0.5702930330922646,0.02466861670274969,0.03691028631507398,0.3120264262505502,0.7350314861610273,0.25644265298720587,0.6522720847000458,0.11795642236984497,0.32752757815754946,0.7910462789412043,0.6900327195585515,0.8696822379135474,0.8566708053489405,0.053377826171957785
rh_STG_R_6_2_thickness,0.0023191880259971543,0.011854442308238055,0.017094143717432956,0.0008194670369948621,0.005751659962177278,0.44352200672321634,0.2962240766257044,0.02359627564900085,0.8428906855842458,0.6941167517371835,0.005805315064273084,0.011014399880244408,0.5061029123401684,0.04947457820546508,0.1105625370818695,0.0015977655310382894,0.4901539666248318,0.03191460475305734,9.145843939453671e-05,0.0007649352629278051,0.07185213035193656,0.00010003703329621911,0.9968240240726477,7.3011523806949305e-06,0.00016311442145906135,0.9292033458189988,0.003614704259412957,0.024050469854702824,0.7831355231865043,9.530676172995846e-05,0.005901260836163491,0.021078421772295727,0.000774334624363038,7.819688438259567e-07,1.0,0.00011291933166366266,0.005206441443150571,0.00011603360311891996,0.0001206843065053033,0.0001280173570829143,0.10906736805570649,0.00011603360311891996,0.005489975335569816,0.0007440550783462815,0.029390571513537148,0.11887745577481382,0.0001074795544496277,0.0007160537506152466,0.00566816338453586,0.006206311385708663,0.00011615272230653115,0.020995308226318773,0.0001391898354929605,7.338433433370417e-07,0.027911961343634238,0.020675602154292358,7.248917586740858e-07,0.23431271621156646,0.07515799180766042,0.0008651617157563842,0.03132706158439796,6.979276012621449e-05,0.00013243536666660818,0.000126485567903489,9.339746718148054e-07,0.025466335484984934,9.266980592026069e-05,0.005723312682265962,0.024570015534751397,0.006881425142614221,0.022991158549004756,0.022310126200507513,3.7528006917292176e-05,0.3162152261497124,0.24956939102462367,0.9405535690517605,0.02595599263954241,5.822057797366041e-08,1.4304159183729665e-05,0.0008849747967644213,0.0009935763410930537,0.00011954451647398529,0.029045801217205784,0.02083293958650728,0.0007532649309925046,2.1260799430274308e-05,0.0009408697399110106,0.00011023600209176074,0.009237499244199492,0.0013756529754840976,1.8692647341541103e-05,6.223476619705588e-05,9.689137529110011e-06,7.100826310388743e-06,0.1543449467018647
rh_STG_R_6_3_thickness,0.8040114877662934,0.38035893839689505,0.30604635201436997,0.8524511931154126,0.5008589989266911,0.008015612261352882,0.01986444190837109,0.25543608961040354,0.0008568147913824422,0.0021727717903123685,0.5168344991013428,0.39422138390708006,0.005930822242980482,0.1548443685832915,0.07295630132983057,0.7556871525268725,0.006448981110132216,0.21429404709059685,0.9964771219133243,0.39918314113325015,0.3088037402396271,0.9943144493910376,0.000144292056987563,0.8384788188894757,0.9400279392487284,3.5608169785518546e-05,0.5674556421695477,0.46006218492409634,1.2181015850962664e-05,0.9990372189400722,0.493051681816143,0.28144542186882077,0.8473536206679453,0.6185778185307358,0.00011291933166366266,1.0,0.5571334677568809,0.9733582730630064,0.9677648785202,0.9595590167502772,0.08170605533621433,0.9733582730630064,0.5168598262496944,0.8652704547084731,0.22189528446071277,0.07874586412926463,0.9844262746609125,0.8858707166176987,0.49189048780426964,0.4793538335114945,0.9976226246595159,0.2826000303193583,0.963260773287027,0.5457849510318579,0.22930338574623965,0.28729183135649833,0.5055023787659378,0.027073947621261855,0.3011412680651923,0.8537723995780047,0.21845565337173634,0.8634302810587396,0.9765264425765001,0.9842896857812704,0.5770304318587836,0.24582345256769567,0.9993314446479777,0.5024364962190975,0.25391502832872814,0.456232708120351,0.27266828873215143,0.2834551137805952,0.8963897274921451,0.02091401691092321,0.025053409586729417,2.4744585523819275e-05,0.2419520980966411,0.3076571304440775,0.9323306855682877,0.8018957566091691,0.7952193433734707,0.9935773283732783,0.22349365312559935,0.28493126927134416,0.8594273530428691,0.9325696164975816,0.7862072356363524,0.9967128877538804,0.4836622246998351,0.716980937433816,0.9476737924465131,0.7313493756041283,0.8972875792725131,0.87968170639524,0.2509673605628155
rh_STG_R_6_4_thickness,0.8919229310474082,0.9504733337559548,0.8884466571177583,0.8733947848019843,0.9887715085736908,0.1215170430215211,0.22910551132801998,0.837584214398452,0.024660457031684076,0.048447692047356425,0.9963124536792376,0.9581015924562343,0.09791341399419268,0.688528139376722,0.4725582308651822,0.9451715246202688,0.10367088679619244,0.790505007212366,0.5107788015745381,0.5152740493739454,0.186044162668076,0.5862256739955372,0.0063421955492943645,0.24595423680516676,0.7006018951650694,0.002717039781969425,0.9794719609932432,0.3879447415825331,0.0008835357859274377,0.5549284292014074,0.9855978112072452,0.8741596670278746,0.8756424694439584,0.12004247926065795,0.005206441443150571,0.5571334677568809,1.0,0.6410143206462517,0.6509028629669267,0.6637879993462792,0.4707871571341682,0.6410143206462517,0.9939577852616595,0.860854530880711,0.785072767081678,0.4522511808160541,0.6173620414466232,0.8402542689714854,0.9772129954073787,0.97894071081656,0.586261937454017,0.8755626363554496,0.6698557575553402,0.09313640284980412,0.8003303154830844,0.881079573250678,0.08216004096016272,0.2683377445485286,0.17849041333211324,0.8731339802739402,0.7602909206075358,0.5484963071403892,0.6499743254518932,0.6330395844286769,0.10398450655550315,0.8297877006909569,0.5433376490485351,0.9893603065537118,0.8422691809346965,0.9642575935155151,0.8671498670153097,0.8792504453198176,0.5014247519361594,0.2071442580629428,0.25145139766522384,0.002016345950721363,0.823391414166299,0.032641601927015595,0.3718360400988432,0.9031771692742382,0.9125520763060415,0.6054113059736346,0.7884862639331913,0.8783403378180277,0.8659628063059532,0.4460211352541449,0.9101023631373029,0.5233538258114021,0.8468675172265796,0.7823674646087699,0.3889973749116651,0.47108405722270136,0.3099817241440067,0.32337292166848247,0.6516047065700282
rh_STG_R_6_5_thickness,0.8365510698296099,0.45637794550533894,0.36871778220734897,0.9095790270637643,0.5824749522204734,0.010762145140141129,0.03414574100888576,0.31154412197443615,0.0010461065547830491,0.0027381244248733754,0.6004830828586735,0.4714957004393236,0.007671754222435663,0.19699647561450187,0.09547992244309668,0.8279887496725125,0.008353317059496532,0.26813877018450183,0.9545749732871449,0.5083701459277072,0.3373702040702887,0.9916280909318049,0.0001542116775133424,0.7595973441823614,0.9918154273790021,0.00010121864991129007,0.6499959331831102,0.5080837740106026,1.0137021234122887e-05,0.9798068065915688,0.573770829027785,0.34715058014384403,0.9092871888404412,0.5346736962335596,0.00011603360311891996,0.9733582730630064,0.6410143206462517,1.0,0.9997032712377975,0.9983866058311313,0.09470035728938213,1.0,0.5998760717826231,0.9194651019554718,0.2677115185714214,0.08877673645941059,0.9983866058311313,0.9292064756200104,0.5704188654926037,0.5581542119070564,0.9864457263026614,0.34868995694756133,0.9986796990369176,0.4687252034770182,0.2788256645117035,0.35490312887202635,0.4358002157586451,0.0371309683465456,0.32899657123330694,0.9079399025855066,0.25576955531003953,0.9267324622478685,0.9993908826464417,0.9980736308965499,0.49758452453613666,0.30278102318153416,0.9747968848139408,0.5842165290768371,0.31413638320084386,0.530763008132447,0.33959999687732656,0.3537482257482313,0.9345851288443632,0.023154465014382557,0.03275301276125553,6.0897363016574e-05,0.29726343166440305,0.2527945014473653,0.894479330808762,0.8781649667327679,0.8699416188348512,0.992578968525401,0.2701305383622926,0.3517855276290084,0.9163005329015173,0.9342319164731292,0.8658762630633632,0.952870614386222,0.5360111898310482,0.8134042652961977,0.9086090993358396,0.7977659257525548,0.838145771006224,0.841256088354436,0.34680654519811455
